transaction_id,customer_id_x,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag,transaction_datetime,hour,day_of_week,is_weekend,is_night,is_business_hours,log_amount,is_round_amount,sin_hour,cos_hour,sin_day_of_week,cos_day_of_week,age,annual_income,is_vulnerable,vulnerability_score,credit_score,digital_literacy_level,risk_profile,customer_tenure_years,txn_per_month,alert_to_txn_ratio,call_to_txn_ratio,risk_velocity,avg_risk_score,max_risk_score,known_device_rate,source_daily_limit,source_monthly_limit,source_is_mule_account,customer_id_y,destination_daily_limit,destination_monthly_limit,destination_is_mule_account,customer_id,amount_to_daily_limit_ratio,amount_to_monthly_limit_ratio,location_risk_score,amount_risk_score,velocity_risk_score,anomaly_score,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures,txn_call_count,txn_escalation_rate,txn_outcome_reached_rate,txn_avg_call_duration,txn_avg_resolution_hours,hours_since_last_call,txn_alert_count,txn_high_priority_rate,txn_avg_alert_risk_score,txn_avg_false_positive_prob,hours_since_last_alert,relative_amount_to_avg,risk_score_gap,device_trust_gap,source_mule_account_rate
TXN-2024-009624,AU-CUST00419,ACC00000756,ACC00000265,5.52,AUD,Payment,2025-09-05,16:00:01,Payee-001030,Online purchase,Mobile Banking,DEV-UST00635,iPhone 14,203.131.245.215,AU,1,Completed,0,,0,LEGITIMATE,11.0,Low,Low,Low,0,0,2025-09-05 16:00:01,16,4,0,0,1,1.8748743759385615,False,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,22.989733059548254,58999.0,0,0.0,784.0,Medium,Low,0.4654346338124572,0.6074212659806674,1.4,0.4,0.0,16.25,34.0,1.0,0.0,0.0,0.0,,25000.0,104839.0,0.0,AU-CUST00202,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.25,0.0,0.0
TXN-2024-009624,AU-CUST00419,ACC00000756,ACC00000265,5.52,AUD,Payment,2025-09-05,16:00:01,Payee-001030,Online purchase,Mobile Banking,DEV-UST00635,iPhone 14,203.131.245.215,AU,1,Completed,0,,0,LEGITIMATE,11.0,Low,Low,Low,0,0,2025-09-05 16:00:01,16,4,0,0,1,1.8748743759385615,False,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,22.989733059548254,58999.0,0,0.0,784.0,Medium,Low,0.4654346338124572,0.6074212659806674,1.4,0.4,0.0,16.25,34.0,1.0,0.0,0.0,0.0,,25000.0,110505.0,0.0,AU-CUST00242,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.25,0.0,0.0
TXN-2024-010533,AU-CUST00775,ACC00001016,ACC00000565,262.5,AUD,Payment,2025-07-01,08:57:50,Payee-000076,Transfer to savings,Online Banking,DEV-UST00704,iPhone 14,203.126.233.90,AU,1,Completed,0,,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-07-01 08:57:50,8,1,0,0,1,5.574053367981417,False,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,51.969883641341546,109753.0,1,0.0,607.0,Medium,Low,1.5879534565366187,0.19944711784580732,0.2,0.2,0.0,21.25,35.0,1.0,25000.0,92370.0,0.0,AU-CUST00844,0.0,0.0,0.0,,0.010499580016799327,0.0028418009981487696,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0
TXN-2024-010533,AU-CUST00775,ACC00001016,ACC00000565,262.5,AUD,Payment,2025-07-01,08:57:50,Payee-000076,Transfer to savings,Online Banking,DEV-UST00704,iPhone 14,203.126.233.90,AU,1,Completed,0,,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-07-01 08:57:50,8,1,0,0,1,5.574053367981417,False,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,51.969883641341546,109753.0,1,0.0,607.0,Medium,Low,1.5879534565366187,0.19944711784580732,0.2,0.2,0.0,21.25,35.0,1.0,20806.0,98417.0,0.0,AU-CUST00766,0.0,0.0,0.0,,0.01261594655644735,0.00266719502530025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0
TXN-2024-000239,AU-CUST00934,ACC00000500,ACC00001173,31.63,AUD,Payment,2024-10-18,19:39:27,Payee-001225,Online purchase,Online Banking,DEV-UST00525,Samsung Galaxy S23,203.9.215.127,AU,1,Completed,0,,0,LEGITIMATE,8.0,Low,Low,Low,0,0,2024-10-18 19:39:27,19,4,0,0,0,3.4852321106052293,False,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,192875.0,0.0,AU-CUST00341,25000.0,103734.0,0.0,AU-CUST00916,0.001265149394024239,0.00016399137269541053,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-000995,AU-CUST00332,ACC00001018,ACC00000497,421.51,AUD,Payment,2025-07-23,03:23:04,Payee-000417,Salary payment,Mobile Banking,DEV-UST00718,iPhone 13,203.35.69.206,AU,1,Blocked,0,,0,LEGITIMATE,79.0,Low,Medium,Low,0,0,2025-07-23 03:23:04,3,2,0,1,0,6.046213115156184,False,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18328.0,152928.0,0.0,AU-CUST00801,25000.0,198419.0,0.0,AU-CUST00326,0.022996890174041138,0.0027562463626911835,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010822,AU-CUST00181,ACC00000280,ACC00000005,58.68,AUD,Payment,2025-07-11,22:48:36,Payee-000364,Salary payment,Mobile Banking,DEV-UST00407,Samsung Galaxy S23,203.22.31.147,AU,1,Completed,0,,0,LEGITIMATE,9.0,Low,Low,Low,0,0,2025-07-11 22:48:36,22,4,0,1,0,4.088996955895506,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21809.0,191568.0,0.0,AU-CUST00005,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010822,AU-CUST00181,ACC00000280,ACC00000005,58.68,AUD,Payment,2025-07-11,22:48:36,Payee-000364,Salary payment,Mobile Banking,DEV-UST00407,Samsung Galaxy S23,203.22.31.147,AU,1,Completed,0,,0,LEGITIMATE,9.0,Low,Low,Low,0,0,2025-07-11 22:48:36,22,4,0,1,0,4.088996955895506,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25000.0,34046.0,0.0,AU-CUST00004,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-010822,AU-CUST00181,ACC00000280,ACC00000005,58.68,AUD,Payment,2025-07-11,22:48:36,Payee-000364,Salary payment,Mobile Banking,DEV-UST00407,Samsung Galaxy S23,203.22.31.147,AU,1,Completed,0,,0,LEGITIMATE,9.0,Low,Low,Low,0,0,2025-07-11 22:48:36,22,4,0,1,0,4.088996955895506,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25000.0,194223.0,0.0,AU-CUST00003,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009623,AU-CUST00934,ACC00001105,ACC00000140,249.26,AUD,Payment,2025-09-13,14:19:56,Payee-000498,Transfer to savings,Card Payment,DEV-UST00379,iPhone 14,203.206.250.243,AU,1,Completed,0,,0,LEGITIMATE,49.0,Low,Low,Low,0,0,2025-09-13 14:19:56,14,5,1,0,1,5.522500377436909,False,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11139.0,180552.0,0.0,AU-CUST00826,25000.0,102359.0,1.0,AU-CUST00122,0.022375224416517056,0.0013805364629776299,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TXN-2024-000729,AU-CUST00123,ACC00000629,ACC00000651,1362.95,AUD,Payment,2025-08-28,00:15:52,Payee-000651,Grocery shopping,Online Banking,DEV-UST00211,iPhone 13,203.31.221.130,AU,1,Pending,0,App Invoice Fraud pattern detected,1,LEGITIMATE,20.0,Low,Low,Low,0,0,2025-08-28 00:15:52,0,3,0,1,0,7.218140180840032,False,0.0,1.0,0.43388373911755823,-0.900968867902419,56.96646132785763,34700.0,1,0.0,586.0,Medium,Low,0.432580424366872,0.3230514096185738,0.0,0.0,0.3333333333333333,22.5,25.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0
TXN-2024-004020,AU-CUST00270,ACC00000445,ACC00000876,97.34,AUD,Payment,2025-04-30,22:40:06,Payee-000677,Grocery shopping,Online Banking,DEV-UST00051,iPhone 13,203.173.220.148,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-04-30 22:40:06,22,2,0,1,0,4.5884308619837935,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,30.98425735797399,102879.0,1,0.0,581.0,Medium,Medium,0.3723477070499658,0.18287645512579795,0.0,0.0,0.0,13.0,13.0,1.0,25000.0,197694.0,0.0,AU-CUST00338,5047.0,48641.0,0.0,AU-CUST00666,0.003893444262229511,0.0004923746174662991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004020,AU-CUST00270,ACC00000445,ACC00000876,97.34,AUD,Payment,2025-04-30,22:40:06,Payee-000677,Grocery shopping,Online Banking,DEV-UST00051,iPhone 13,203.173.220.148,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,0,0,2025-04-30 22:40:06,22,2,0,1,0,4.5884308619837935,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,30.98425735797399,102879.0,1,0.0,581.0,Medium,Medium,0.3723477070499658,0.18287645512579795,0.0,0.0,0.0,13.0,13.0,1.0,25000.0,197694.0,0.0,AU-CUST00338,25000.0,196247.0,0.0,AU-CUST00687,0.003893444262229511,0.0004923746174662991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-008176,AU-CUST00339,ACC00000060,ACC00001084,290.38,AUD,Payment,2025-08-02,11:54:02,Payee-000381,Insurance,ATM,DEV-UST00201,iPhone 13,188.74.141.243,AU,1,Completed,0,,0,LEGITIMATE,19.0,Low,Low,Low,0,0,2025-08-02 11:54:02,11,5,1,0,1,5.67462825722585,False,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6136.0,163783.0,0.0,AU-CUST00054,0.0,0.0,0.0,,0.04731627831187877,0.0017729448541982122,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004358,AU-CUST00512,ACC00000406,ACC00000393,566.03,AUD,Payment,2025-08-30,19:27:15,Payee-000236,Salary payment,Mobile Banking,DEV-UST00103,iPhone 14,203.110.171.186,AU,1,Completed,0,,0,LEGITIMATE,14.0,Low,Low,Low,0,1,2025-08-30 19:27:15,19,5,1,0,0,6.340412212380975,False,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,54545.0,0.0,AU-CUST00298,0.0,0.0,0.0,,0.022640294388224468,0.01037711289553771,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-007516,AU-CUST00540,ACC00000265,ACC00000140,73.28,AUD,Payment,2025-07-02,12:26:16,Payee-000198,Fuel,Online Banking,DEV-UST00740,iPhone 14,203.109.190.163,AU,1,Completed,0,,0,LEGITIMATE,27.0,Low,Low,Low,0,0,2025-07-02 12:26:16,12,2,0,0,1,4.307841736484505,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,104839.0,0.0,AU-CUST00202,25000.0,102359.0,1.0,AU-CUST00122,0.0029310827566897324,0.0006989698588325067,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TXN-2024-007516,AU-CUST00540,ACC00000265,ACC00000140,73.28,AUD,Payment,2025-07-02,12:26:16,Payee-000198,Fuel,Online Banking,DEV-UST00740,iPhone 14,203.109.190.163,AU,1,Completed,0,,0,LEGITIMATE,27.0,Low,Low,Low,0,0,2025-07-02 12:26:16,12,2,0,0,1,4.307841736484505,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,110505.0,0.0,AU-CUST00242,25000.0,102359.0,1.0,AU-CUST00122,0.0029310827566897324,0.0006631314136788952,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TXN-2024-002644,AU-CUST00676,ACC00000110,ACC00001020,33.03,AUD,Payment,2024-12-25,08:16:35,Payee-000206,Fuel,Mobile Banking,DEV-UST00316,Samsung Galaxy S23,203.40.41.85,AU,1,Completed,0,,0,MULE_ACTIVITY,11.0,Low,Low,Low,0,0,2024-12-25 08:16:35,8,2,0,0,1,3.5272424885128144,False,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,35.98083504449008,78780.0,0,0.0,687.0,Medium,Low,1.3880903490759753,0.056634492382835216,0.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004481,AU-CUST00988,ACC00000555,ACC00001090,7.76,AUD,Payment,2024-07-10,09:19:02,Payee-000013,Restaurant,ATM,DEV-UST00080,Samsung Galaxy S23,203.150.180.198,AU,1,Completed,0,,0,LEGITIMATE,8.0,Low,Low,Low,0,0,2024-07-10 09:19:02,9,2,0,0,1,2.1701959049483,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,36.98015058179329,11080.0,1,0.02,548.0,High,Medium,1.1553730321697468,0.26909794170465534,0.0,0.0,0.0,9.5,15.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
TXN-2024-004481,AU-CUST00988,ACC00000555,ACC00001090,7.76,AUD,Payment,2024-07-10,09:19:02,Payee-000013,Restaurant,ATM,DEV-UST00080,Samsung Galaxy S23,203.150.180.198,AU,1,Completed,0,,0,LEGITIMATE,8.0,Low,Low,Low,0,0,2024-07-10 09:19:02,9,2,0,0,1,2.1701959049483,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,58.965092402464066,59147.0,1,0.0,644.0,Medium,Medium,1.218343600273785,0.25607992638359406,0.0,0.0,0.0,9.5,15.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
TXN-2024-005452,AU-CUST00205,ACC00000297,ACC00001236,245.99,AUD,Payment,2024-08-31,16:19:55,Payee-001213,Grocery shopping,ATM,DEV-UST00581,Samsung Galaxy S23,203.158.165.134,AU,1,Blocked,0,,0,LEGITIMATE,29.0,Low,Low,Low,0,0,2024-08-31 16:19:55,16,5,1,0,1,5.509347849978444,False,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,20.99110198494182,41423.0,0,0.0,424.0,Medium,Low,1.0102669404517455,0.15240181505241746,0.3333333333333333,0.0,0.3333333333333333,40.5,52.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.5,0.0
TXN-2024-000183,AU-CUST00776,ACC00000903,ACC00000965,418.69,AUD,Payment,2025-09-05,14:16:38,Payee-000308,Insurance,ATM,DEV-UST00354,iPhone 14,203.48.35.54,AU,1,Completed,0,,0,LEGITIMATE,29.0,Low,Low,Low,0,0,2025-09-05 14:16:38,14,4,0,0,1,6.03951634351292,False,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,24.98836413415469,51883.0,1,0.0,584.0,High,Low,0.3860369609856263,0.35508567262121765,0.0,0.0,0.0,35.0,41.0,1.0,25000.0,179994.0,0.0,AU-CUST00673,25000.0,199762.0,0.0,AU-CUST00787,0.016746930122795087,0.002326120170004722,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
TXN-2024-008832,AU-CUST00682,ACC00000957,ACC00000032,98.47,AUD,Payment,2025-05-07,12:18:50,Payee-000532,Salary payment,Branch,DEV-UST00682,Samsung Galaxy S23,52.17.15.69,AU,0,Completed,0,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2025-05-07 12:18:50,12,2,0,0,1,4.599856091164322,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,72.9555099247091,12598.0,1,0.01,514.0,Medium,Medium,0.4791238877481177,0.44447824764222693,0.0,0.0,0.0,15.0,20.0,0.6666666666666666,0.0,0.0,0.0,,19013.0,172348.0,0.0,AU-CUST00024,0.0,0.0,0,0,0,0.271,4.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.0
TXN-2024-008832,AU-CUST00682,ACC00000957,ACC00000032,98.47,AUD,Payment,2025-05-07,12:18:50,Payee-000532,Salary payment,Branch,DEV-UST00682,Samsung Galaxy S23,52.17.15.69,AU,0,Completed,0,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2025-05-07 12:18:50,12,2,0,0,1,4.599856091164322,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,72.9555099247091,12598.0,1,0.01,514.0,Medium,Medium,0.4791238877481177,0.44447824764222693,0.0,0.0,0.0,15.0,20.0,0.6666666666666666,0.0,0.0,0.0,,25000.0,89752.0,0.0,AU-CUST00033,0.0,0.0,0,0,0,0.271,4.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.0
TXN-2024-008832,AU-CUST00682,ACC00000957,ACC00000032,98.47,AUD,Payment,2025-05-07,12:18:50,Payee-000532,Salary payment,Branch,DEV-UST00682,Samsung Galaxy S23,52.17.15.69,AU,0,Completed,0,,0,LEGITIMATE,16.0,Low,Low,Low,0,0,2025-05-07 12:18:50,12,2,0,0,1,4.599856091164322,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,72.9555099247091,12598.0,1,0.01,514.0,Medium,Medium,0.4791238877481177,0.44447824764222693,0.0,0.0,0.0,15.0,20.0,0.6666666666666666,0.0,0.0,0.0,,25000.0,199384.0,0.0,AU-CUST00030,0.0,0.0,0,0,0,0.271,4.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.0
TXN-2024-000983,AU-CUST00709,ACC00000238,ACC00000651,682.16,AUD,Payment,2025-06-30,02:39:46,Payee-000994,Investment opportunity,Mobile Banking,DEV-UST00396,iPhone 13,203.60.133.146,AU,1,Completed,0,,0,LEGITIMATE,14.0,Low,Low,Low,0,0,2025-06-30 02:39:46,2,0,0,1,0,6.5267290927509904,False,0.49999999999999994,0.8660254037844387,0.0,1.0,52.969199178644764,21545.0,1,0.0,624.0,High,Low,0.34223134839151265,0.5874547647768397,1.0,0.0,0.0,15.666666666666666,22.0,1.0,5110.0,42610.0,0.0,AU-CUST00191,0.0,0.0,0.0,,0.13346898845627078,0.0160090117575274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.666666666666666,0.0,0.0
TXN-2024-000983,AU-CUST00709,ACC00000238,ACC00000651,682.16,AUD,Payment,2025-06-30,02:39:46,Payee-000994,Investment opportunity,Mobile Banking,DEV-UST00396,iPhone 13,203.60.133.146,AU,1,Completed,0,,0,LEGITIMATE,14.0,Low,Low,Low,0,0,2025-06-30 02:39:46,2,0,0,1,0,6.5267290927509904,False,0.49999999999999994,0.8660254037844387,0.0,1.0,37.97946611909651,79108.0,1,0.0,661.0,Medium,Medium,1.4729637234770705,0.16063771302913687,1.0,0.0,0.0,15.666666666666666,22.0,1.0,5110.0,42610.0,0.0,AU-CUST00191,0.0,0.0,0.0,,0.13346898845627078,0.0160090117575274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.666666666666666,0.0,0.0
TXN-2024-005977,AU-CUST00095,ACC00000542,ACC00000573,398.04,AUD,Payment,2024-09-22,09:17:14,Payee-000543,Salary payment,Online Banking,DEV-UST00058,iPhone 13,203.152.96.6,AU,1,Completed,0,,0,APP_BANK_IMPERSONATION,15.0,Low,Low,Low,0,0,2024-09-22 09:17:14,9,6,1,0,1,5.989061662491672,False,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,46.97330595482546,83507.0,0,0.0,701.0,Medium,Low,1.2019164955509924,0.19451471175609106,0.0,0.0,0.0,16.333333333333332,18.0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333321,0.33333333333333337,0.0
TXN-2024-001605,AU-CUST00543,ACC00000412,ACC00000927,353.53,AUD,Payment,2025-04-09,11:34:03,Payee-000951,Transfer to savings,ATM,DEV-UST00646,Samsung Galaxy S23,203.123.63.187,AU,1,Completed,0,,0,LEGITIMATE,20.0,Low,Low,Low,0,0,2025-04-09 11:34:03,11,2,0,0,1,5.870792968625717,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,37.97946611909651,41971.0,0,0.03,669.0,Medium,Medium,0.6132785763175906,0.11962662736428398,0.0,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,,25000.0,131032.0,0.0,AU-CUST00727,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009156,AU-CUST00231,ACC00000626,ACC00000969,30.1,AUD,Payment,2025-09-17,01:43:17,Payee-000859,Insurance,Online Banking,DEV-UST01000,Samsung Galaxy S23,203.87.196.227,AU,1,Completed,0,,0,LEGITIMATE,21.0,Low,Low,Low,0,0,2025-09-17 01:43:17,1,2,0,1,0,3.4372078191851885,False,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21717.0,61003.0,0.0,AU-CUST00488,5870.0,31770.0,1.0,AU-CUST00784,0.0013859471406206833,0.0004934102681791358,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TXN-2024-009156,AU-CUST00231,ACC00000626,ACC00000969,30.1,AUD,Payment,2025-09-17,01:43:17,Payee-000859,Insurance,Online Banking,DEV-UST01000,Samsung Galaxy S23,203.87.196.227,AU,1,Completed,0,,0,LEGITIMATE,21.0,Low,Low,Low,0,0,2025-09-17 01:43:17,1,2,0,1,0,3.4372078191851885,False,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,67846.0,0.0,AU-CUST00472,5870.0,31770.0,1.0,AU-CUST00784,0.001203951841926323,0.00044364526066001446,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
