transaction_id,customer_id,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag
TXN-2024-005510,AU-CUST00155,ACC00000991,ACC00000692,1456.98,AUD,Payment,2025-03-03,08:52:07,Payee-000108,Utilities,Mobile Banking,DEV-UST00969,iPhone 13,203.60.228.220,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-006454,AU-CUST00817,ACC00000534,ACC00000329,51.8,AUD,Payment,2024-10-06,14:26:05,Payee-000200,Restaurant,Card Payment,DEV-UST00414,iPhone 14,203.148.188.202,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-009895,AU-CUST00506,ACC00000172,ACC00000246,5.65,AUD,Payment,2024-12-30,21:25:07,Payee-000456,Online purchase,Online Banking,DEV-UST00816,iPhone 13,203.139.152.219,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-006960,AU-CUST00206,ACC00000881,ACC00000705,1612.51,AUD,Payment,2025-03-20,06:14:30,Payee-000705,Insurance,Online Banking,DEV-UST00015,iPhone 13,203.28.203.250,AU,True,Blocked,True,,False,LEGITIMATE,57,Low,Medium,Low,False,False
TXN-2024-006930,AU-CUST00812,ACC00000445,ACC00000423,277.03,AUD,Payment,2025-02-24,16:10:55,Payee-000039,Fuel,Online Banking,DEV-UST00535,iPhone 14,203.130.223.165,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-010177,AU-CUST00533,ACC00001263,ACC00000382,1198.46,AUD,Payment,2025-03-03,14:43:26,Payee-000117,Rent payment,Card Payment,DEV-UST00091,Samsung Galaxy S23,151.25.87.179,AU,True,Blocked,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-009746,AU-CUST00708,ACC00000924,ACC00000553,115.1,AUD,Payment,2025-07-12,03:58:00,Payee-000442,Bill payment,Card Payment,DEV-UST00494,iPhone 14,203.199.198.193,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-006176,AU-CUST00741,ACC00000464,ACC00000906,8.29,AUD,Payment,2025-07-25,05:25:08,Payee-000597,Bill payment,ATM,DEV-UST00564,Samsung Galaxy S23,203.8.82.89,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-006980,AU-CUST00396,ACC00000915,ACC00000266,1250.12,AUD,Payment,2024-03-08,18:36:08,Payee-000325,Transfer to savings,Mobile Banking,DEV-UST00056,iPhone 13,203.176.252.116,AU,True,Completed,False,App Investment Scam pattern detected,False,LEGITIMATE,17,High,Low,Low,False,False
TXN-2024-005907,AU-CUST00778,ACC00000637,ACC00000128,174.45,AUD,Payment,2025-07-02,23:21:43,Payee-000878,Utilities,Mobile Banking,DEV-UST00087,iPhone 14,203.96.41.69,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-011742,AU-CUST00093,ACC00000961,ACC00000678,507.28,AUD,Payment,2025-05-10,10:48:37,Payee-000223,Bill payment,Branch,DEV-UST00933,Samsung Galaxy S23,203.82.130.166,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-006919,AU-CUST00856,ACC00000220,ACC00000537,349.75,AUD,Payment,2025-09-09,05:25:36,Payee-000364,Transfer to savings,Mobile Banking,DEV-UST00776,Unknown Device,203.43.189.143,AU,True,Completed,False,,True,LEGITIMATE,52,Low,Medium,Low,False,False
TXN-2024-004194,AU-CUST00759,ACC00000820,ACC00001100,20.99,AUD,Payment,2024-10-31,06:19:30,Payee-000473,Online purchase,Mobile Banking,DEV-UST00861,Samsung Galaxy S23,203.139.243.74,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-009445,AU-CUST00824,ACC00000579,ACC00000402,216.25,AUD,Payment,2025-08-06,15:40:20,Payee-000186,Transfer to savings,Mobile Banking,DEV-UST00680,Samsung Galaxy S23,203.161.94.120,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-002432,AU-CUST00332,ACC00000665,ACC00001089,5.77,AUD,Payment,2025-08-21,21:34:17,Payee-001205,Online purchase,ATM,DEV-UST00149,Samsung Galaxy S23,203.188.242.179,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-010241,AU-CUST00497,ACC00001025,ACC00001195,680.7,AUD,Payment,2025-05-07,06:27:17,Payee-000294,Online purchase,Mobile Banking,DEV-UST00035,Samsung Galaxy S23,203.117.211.211,AU,True,Completed,False,,False,APP_ROMANCE_SCAM,8,Low,Low,Low,False,False
TXN-2024-002703,AU-CUST00184,ACC00000646,ACC00001098,8.5,AUD,Payment,2025-06-06,17:45:36,Payee-000921,Online purchase,Online Banking,DEV-UST00632,iPhone 13,203.243.64.116,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-008481,AU-CUST00056,ACC00000935,ACC00000968,45.56,AUD,Payment,2025-05-26,15:56:07,Payee-000968,Fuel,Mobile Banking,DEV-UST00212,Samsung Galaxy S23,203.253.170.127,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-005177,AU-CUST00593,ACC00001090,ACC00000396,6.27,AUD,Payment,2025-09-06,20:28:51,Payee-000708,Insurance,Card Payment,DEV-UST00879,iPhone 13,203.8.119.115,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-011954,AU-CUST00719,ACC00000881,ACC00000028,9.14,AUD,Payment,2025-06-20,17:34:09,Payee-000456,Bill payment,Card Payment,DEV-UST00523,iPhone 13,203.174.99.187,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-006167,AU-CUST00797,ACC00000948,ACC00000504,1287.11,AUD,Payment,2024-10-10,00:42:46,Payee-001145,Rent payment,Online Banking,DEV-UST00534,Samsung Galaxy S23,203.40.20.253,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-011881,AU-CUST00476,ACC00000320,ACC00000419,686.31,AUD,Payment,2024-09-26,12:50:39,Payee-000374,Crypto purchase,Mobile Banking,DEV-UST00563,iPhone 14,203.46.44.120,AU,True,Blocked,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-006771,AU-CUST00013,ACC00000873,ACC00000762,236.88,AUD,Payment,2025-09-05,00:50:02,Payee-000501,Account protection,Online Banking,DEV-UST00057,iPhone 13,203.178.182.245,AU,True,Completed,True,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-008949,AU-CUST00868,ACC00000432,ACC00000812,37.95,AUD,Payment,2025-07-20,10:08:07,Payee-001159,Online purchase,Online Banking,DEV-UST00074,Samsung Galaxy S23,203.118.198.102,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-000302,AU-CUST00367,ACC00001096,ACC00000216,13.8,AUD,Payment,2025-01-29,13:41:48,Payee-000442,Bill payment,ATM,DEV-UST00159,iPhone 13,203.23.78.129,AU,True,Completed,False,,False,LEGITIMATE,48,Low,Low,Low,False,True
TXN-2024-001447,AU-CUST00039,ACC00001124,ACC00000591,47.41,AUD,Payment,2024-05-15,15:25:01,Payee-000439,Restaurant,Online Banking,DEV-UST00695,Samsung Galaxy S23,203.109.236.56,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-004433,AU-CUST00809,ACC00001010,ACC00000886,297.07,AUD,Payment,2025-05-28,16:00:35,Payee-000339,Restaurant,Mobile Banking,DEV-UST00238,iPhone 14,203.1.33.211,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-000026,AU-CUST00286,ACC00000996,ACC00000097,284.85,AUD,Payment,2025-06-14,02:15:40,Payee-000097,Online purchase,ATM,DEV-UST00473,iPhone 14,203.149.118.183,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-008686,AU-CUST00307,ACC00000144,ACC00000353,68.61,AUD,Payment,2025-04-04,13:03:34,Payee-000985,Salary payment,ATM,DEV-UST00398,iPhone 13,203.114.126.251,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-007534,AU-CUST00455,ACC00000923,ACC00000744,11.65,AUD,Payment,2025-07-31,23:43:29,Payee-000650,Fuel,Card Payment,DEV-UST00440,Samsung Galaxy S23,203.181.179.110,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-001427,AU-CUST00016,ACC00000883,ACC00001014,244.48,AUD,Payment,2024-11-29,21:20:19,Payee-001183,Transfer to savings,Online Banking,DEV-UST00356,Samsung Galaxy S23,203.148.9.144,AU,True,Completed,False,App Romance Scam pattern detected,True,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-010024,AU-CUST00980,ACC00000306,ACC00000753,127.23,AUD,Payment,2025-05-24,03:36:35,Payee-001097,Restaurant,Mobile Banking,DEV-UST00151,Samsung Galaxy S23,203.24.18.165,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-009614,AU-CUST00720,ACC00001211,ACC00000621,125.88,AUD,Payment,2024-10-24,22:49:48,Payee-001169,Grocery shopping,Card Payment,DEV-UST00336,Samsung Galaxy S23,203.119.33.121,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-011750,AU-CUST00893,ACC00000354,ACC00000681,278.31,AUD,Payment,2025-09-13,18:36:59,Payee-000384,Utilities,Mobile Banking,DEV-UST00821,iPhone 14,203.169.179.169,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-001941,AU-CUST00755,ACC00000145,ACC00001234,5.35,AUD,Payment,2025-07-26,04:56:44,Payee-000217,Utilities,Mobile Banking,DEV-UST00954,iPhone 14,203.82.224.86,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-009872,AU-CUST00001,ACC00000321,ACC00000130,88.7,AUD,Payment,2024-11-23,00:47:17,Payee-000130,Insurance,Online Banking,DEV-UST00782,Unknown iPhone,203.222.13.249,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-011782,AU-CUST00300,ACC00000837,ACC00000751,5.56,AUD,Payment,2025-07-28,13:41:23,Payee-001048,Insurance,Mobile Banking,DEV-UST00233,Samsung Galaxy S23,203.99.163.252,AU,True,Completed,False,,False,LEGITIMATE,35,Low,Low,Low,False,True
TXN-2024-007214,AU-CUST00564,ACC00001182,ACC00000823,310.53,AUD,Payment,2025-06-18,04:10:56,Payee-000322,Salary payment,Mobile Banking,DEV-UST00992,Samsung Galaxy S23,203.39.16.119,AU,True,Completed,False,,False,LEGITIMATE,50,Low,Low,Low,False,False
TXN-2024-011667,AU-CUST00634,ACC00000368,ACC00000022,84.18,AUD,Payment,2024-10-19,00:04:38,Payee-000839,Fuel,Mobile Banking,DEV-UST00680,iPhone 13,203.77.53.247,AU,True,Completed,False,,True,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-002224,AU-CUST00590,ACC00000114,ACC00000213,116.22,AUD,Payment,2025-02-05,21:23:01,Payee-000648,Fuel,Online Banking,DEV-UST00752,Samsung Galaxy S23,203.113.51.143,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-001461,AU-CUST00578,ACC00000124,ACC00000388,74.25,AUD,Payment,2024-04-12,02:28:14,Payee-000530,Fuel,Mobile Banking,DEV-UST00987,iPhone 14,203.228.119.179,AU,False,Completed,False,,False,LEGITIMATE,41,Low,Low,Low,False,False
TXN-2024-008872,AU-CUST00437,ACC00000543,ACC00000098,297.08,AUD,Payment,2024-05-13,03:55:35,Payee-000658,Transfer to savings,Mobile Banking,DEV-UST00377,iPhone 13,203.84.4.37,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-010241,AU-CUST00259,ACC00000550,ACC00000739,130.21,AUD,Payment,2025-05-12,22:27:22,Payee-000521,Rent payment,Online Banking,DEV-UST00653,iPhone 13,203.109.7.192,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-005293,AU-CUST00874,ACC00000288,ACC00000361,11.38,AUD,Payment,2025-08-24,02:19:19,Payee-000361,Fuel,Online Banking,DEV-UST00256,iPhone 14,203.188.225.132,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-009489,AU-CUST00358,ACC00000776,ACC00000769,99.13,AUD,Payment,2025-01-07,07:46:47,Payee-000818,Salary payment,Mobile Banking,DEV-UST00867,iPhone 13,203.70.239.151,AU,True,Completed,False,,True,LEGITIMATE,32,High,Low,Low,False,True
TXN-2024-008171,AU-CUST00546,ACC00000906,ACC00000830,62.41,AUD,Payment,2025-08-01,10:39:19,Payee-000599,Rent payment,Mobile Banking,DEV-UST00970,Samsung Galaxy S23,203.176.131.236,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-000906,AU-CUST00870,ACC00000645,ACC00000637,442.61,AUD,Payment,2025-09-12,05:20:37,Payee-000117,Transfer to savings,Mobile Banking,DEV-UST00161,iPhone 13,203.53.123.220,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-004429,AU-CUST00932,ACC00000242,ACC00001006,274.29,AUD,Payment,2025-04-01,14:19:11,Payee-001189,Salary payment,Online Banking,DEV-UST00836,iPhone 13,203.203.57.172,AU,True,Completed,False,,False,LEGITIMATE,38,Low,Low,Low,False,False
TXN-2024-008864,AU-CUST00362,ACC00001067,ACC00000120,186.87,AUD,Payment,2024-11-29,01:18:06,Payee-000096,Utilities,Mobile Banking,DEV-UST00171,iPhone 13,203.108.194.84,AU,True,Completed,False,,False,LEGITIMATE,46,Low,Low,Medium,False,False
TXN-2024-009480,AU-CUST00524,ACC00000848,ACC00000588,5.65,AUD,Payment,2025-05-29,12:25:18,Payee-000725,Utilities,Mobile Banking,DEV-UST00230,iPhone 14,203.206.250.243,AU,True,Completed,True,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-009234,AU-CUST00460,ACC00000694,ACC00000771,25.53,AUD,Payment,2024-08-03,23:25:52,Payee-000705,Fuel,Mobile Banking,DEV-UST00615,iPhone 14,203.86.78.36,AU,True,Blocked,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-002477,AU-CUST00001,ACC00000485,ACC00000782,5.27,AUD,Payment,2025-07-28,15:46:41,Payee-001059,Insurance,Online Banking,DEV-UST00940,iPhone 14,203.145.12.145,AU,True,Completed,False,,False,LEGITIMATE,42,Low,Low,Low,False,False
TXN-2024-010846,AU-CUST00083,ACC00000861,ACC00000297,117.07,AUD,Payment,2025-05-31,01:10:47,Payee-000714,Online purchase,Online Banking,DEV-UST00250,Samsung Galaxy S23,203.157.254.228,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-008191,AU-CUST00690,ACC00000818,ACC00000676,266.04,AUD,Payment,2024-06-03,10:15:32,Payee-000549,Utilities,Mobile Banking,DEV-UST00937,Samsung Galaxy S23,203.36.77.90,AU,True,Pending,False,App Investment Scam pattern detected,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-011539,AU-CUST00065,ACC00000046,ACC00001076,7.3,AUD,Payment,2025-03-31,20:57:16,Payee-001076,Salary payment,Online Banking,DEV-UST00829,iPhone 13,203.21.208.66,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-011744,AU-CUST00023,ACC00000461,ACC00001222,85.35,AUD,Payment,2025-03-25,23:05:05,Payee-000920,Online purchase,Card Payment,DEV-UST00135,Samsung Galaxy S23,203.62.57.32,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-010641,AU-CUST00257,ACC00001029,ACC00000986,147.44,AUD,Transfer,2025-01-29,07:35:14,Payee-000795,Fuel,Mobile Banking,UNK-3177,iPhone 13,203.235.156.239,AU,True,Blocked,True,,False,LEGITIMATE,44,Low,High,Low,False,False
TXN-2024-006252,AU-CUST00507,ACC00000998,ACC00001110,15.89,AUD,Payment,2025-02-21,00:41:48,Payee-000245,Rent payment,ATM,DEV-UST00281,Samsung Galaxy S23,203.145.76.168,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-011526,AU-CUST00400,ACC00000902,ACC00000452,6.92,AUD,Payment,2025-07-21,07:27:38,Payee-000228,Fuel,Mobile Banking,DEV-UST00897,iPhone 14,203.231.244.54,AU,True,Pending,False,,False,LEGITIMATE,29,Low,Low,Low,False,True
TXN-2024-008665,AU-CUST00006,ACC00000343,ACC00000372,320.1,AUD,Payment,2024-09-20,12:54:03,Payee-000764,Rent payment,Mobile Banking,DEV-UST00897,iPhone 14,203.191.87.109,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-000264,AU-CUST00656,ACC00000641,ACC00001099,154.17,AUD,Payment,2025-06-18,07:55:31,Payee-001215,Online purchase,Online Banking,DEV-UST00448,iPhone 14,203.149.220.253,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,True,False
TXN-2024-006573,AU-CUST00529,ACC00000943,ACC00001179,400.97,AUD,Payment,2025-04-15,10:41:47,Payee-000668,Bill payment,Online Banking,DEV-UST00269,Samsung Galaxy S23,235.213.63.186,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-003401,AU-CUST00360,ACC00000124,ACC00000976,54.68,AUD,Payment,2025-07-15,10:15:44,Payee-000119,Grocery shopping,Online Banking,DEV-UST00821,Samsung Galaxy S23,203.54.231.153,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-001395,AU-CUST00296,ACC00000899,ACC00000680,301.69,AUD,Payment,2024-08-29,18:03:05,Payee-000422,Insurance,Mobile Banking,DEV-UST00937,iPhone 13,203.216.223.246,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-007983,AU-CUST00560,ACC00000928,ACC00000706,37.63,AUD,Payment,2025-04-01,02:02:39,Payee-001117,Salary payment,Card Payment,DEV-UST00748,iPhone 13,203.106.208.73,AU,True,Completed,False,,True,LEGITIMATE,24,Low,Medium,Low,False,False
TXN-2024-000073,AU-CUST00446,ACC00000931,ACC00000477,5.15,AUD,Payment,2025-09-27,16:16:49,Payee-000834,Online purchase,Card Payment,DEV-UST00980,Samsung Galaxy S23,203.32.248.115,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-010909,AU-CUST00294,ACC00000853,ACC00000889,142.37,AUD,Payment,2025-01-27,17:39:26,Payee-000889,Utilities,ATM,DEV-UST00300,Samsung Galaxy S23,203.50.121.234,AU,True,Pending,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-000430,AU-CUST00421,ACC00001053,ACC00000320,402.17,AUD,Payment,2025-06-12,08:52:04,Payee-000646,Online purchase,Mobile Banking,UNK-7229,Samsung Galaxy S23,203.183.115.154,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-006493,AU-CUST00038,ACC00000512,ACC00000870,202.45,AUD,Payment,2025-09-30,05:42:32,Payee-000870,Rent payment,Mobile Banking,DEV-UST00190,Unknown Device,240.199.248.100,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-011483,AU-CUST00555,ACC00000910,ACC00000909,56.87,AUD,Payment,2025-03-04,12:04:59,Payee-000277,Salary payment,Mobile Banking,DEV-UST00162,iPhone 13,106.56.28.236,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-007771,AU-CUST00822,ACC00000253,ACC00000044,12.41,AUD,Payment,2025-08-09,00:04:32,Payee-001061,Restaurant,Mobile Banking,DEV-UST00371,iPhone 14,203.125.46.22,AU,True,Completed,False,,False,LEGITIMATE,50,Low,Low,Low,False,False
TXN-2024-011202,AU-CUST00138,ACC00001211,ACC00001194,111.05,AUD,Payment,2024-12-23,20:04:14,Payee-000872,Insurance,Mobile Banking,DEV-UST00217,iPhone 14,203.21.56.136,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-001997,AU-CUST01000,ACC00000313,ACC00000018,473.16,AUD,Payment,2025-05-16,22:02:59,Payee-001033,Fuel,Mobile Banking,DEV-UST00539,iPhone 13,203.227.50.181,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-011522,AU-CUST00608,ACC00000477,ACC00000160,62.84,AUD,Payment,2025-06-18,14:19:51,Payee-000580,Online purchase,Online Banking,UNK-1168,Unknown iPhone,203.197.173.130,AU,True,Completed,False,,False,LEGITIMATE,77,Low,Medium,Low,False,False
TXN-2024-006739,AU-CUST00793,ACC00001123,ACC00001057,792.48,AUD,Payment,2025-08-26,16:05:09,Payee-000161,Transfer to savings,Mobile Banking,DEV-UST00647,iPhone 14,203.109.18.85,AU,True,Completed,True,Mule Activity pattern detected,False,LEGITIMATE,45,Low,Low,Low,False,False
TXN-2024-002219,AU-CUST00036,ACC00000714,ACC00000980,130.43,AUD,Payment,2024-12-27,03:00:15,Payee-000321,Rent payment,Card Payment,DEV-UST00673,iPhone 13,203.81.62.251,AU,True,Completed,False,,False,LEGITIMATE,38,Low,Low,Low,False,True
TXN-2024-004797,AU-CUST00396,ACC00000638,ACC00000361,24.92,AUD,Payment,2024-03-24,14:35:05,Payee-001064,Restaurant,Mobile Banking,DEV-UST00671,Samsung Galaxy S23,203.221.74.51,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-007557,AU-CUST00485,ACC00000618,ACC00000023,5.22,AUD,Payment,2025-08-19,14:55:07,Payee-000023,Utilities,Card Payment,DEV-UST00544,iPhone 14,203.104.235.215,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-011232,AU-CUST00709,ACC00000782,ACC00000983,26.6,AUD,Payment,2025-03-23,09:50:09,Payee-000045,Online purchase,Online Banking,DEV-UST00196,iPhone 14,203.98.99.124,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-008933,AU-CUST00295,ACC00000242,ACC00000860,109.17,AUD,Payment,2025-07-08,08:30:21,Payee-000286,Transfer to savings,Mobile Banking,DEV-UST00127,iPhone 13,203.196.183.114,AU,True,Blocked,True,App Investment Scam pattern detected,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-000080,AU-CUST00733,ACC00000728,ACC00000699,11.53,AUD,Payment,2024-09-02,15:55:57,Payee-000979,Rent payment,Online Banking,DEV-UST00826,iPhone 13,203.190.101.144,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,High,False,False
TXN-2024-000296,AU-CUST00709,ACC00000510,ACC00000923,26.06,AUD,Payment,2025-03-24,17:18:22,Payee-000752,Rent payment,Branch,DEV-UST00404,iPhone 13,203.37.141.165,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-001896,AU-CUST00688,ACC00000041,ACC00000577,254.45,AUD,Payment,2025-06-20,13:34:18,Payee-000577,Insurance,Mobile Banking,DEV-UST00162,Samsung Galaxy S23,203.239.25.179,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-011857,AU-CUST00296,ACC00000199,ACC00000363,1444.07,AUD,Payment,2025-02-21,02:22:21,Payee-000235,Grocery shopping,Online Banking,DEV-UST00423,iPhone 13,203.83.51.112,AU,True,Completed,False,,False,APP_INVESTMENT_SCAM,6,Low,Low,Low,False,False
TXN-2024-003462,AU-CUST00152,ACC00001208,ACC00000451,108.17,AUD,Payment,2024-08-25,14:57:05,Payee-000451,Insurance,Online Banking,DEV-UST00761,iPhone 14,203.189.214.192,AU,True,Completed,False,,False,LEGITIMATE,48,Low,Low,Low,False,False
TXN-2024-008491,AU-CUST00657,ACC00000454,ACC00000470,31.02,AUD,Payment,2025-08-11,14:46:45,Payee-000905,Restaurant,Online Banking,DEV-UST00459,iPhone 13,203.140.68.25,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-000720,AU-CUST00299,ACC00000542,ACC00000969,273.23,AUD,Payment,2025-06-24,19:26:44,Payee-000484,Invoice payment,Online Banking,DEV-UST00221,Samsung Galaxy S23,179.24.139.228,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-009023,AU-CUST00610,ACC00000120,ACC00001223,270.01,AUD,Payment,2025-09-14,22:50:21,Payee-001072,Transfer to savings,Mobile Banking,DEV-UST00261,iPhone 14,203.3.209.36,AU,True,Completed,False,Mule Activity pattern detected,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-005115,AU-CUST00029,ACC00001114,ACC00000654,89.27,AUD,Payment,2025-06-21,04:02:39,Payee-001183,Salary payment,Mobile Banking,DEV-UST00448,Samsung Galaxy S23,203.124.138.233,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
