account_id,customer_id,is_mule_account,account_type,account_age_days,daily_limit,monthly_limit,in_degree,out_degree,total_degree,avg_incoming_amount,avg_outgoing_amount,transaction_velocity,risk_score,vulnerability_score,primary_country,is_new_customer,high_velocity,cross_border_activity,structuring_indicator
mule_000958,mule_cust_000958,True,personal_current,21,1827.31,15493.17,46,34,80,2719.68,2225.51,11.71,0.894,0.758,US,True,True,True,True
mule_000959,mule_cust_000959,True,personal_current,2,556.62,13747.93,17,41,58,911.04,2994.16,15.22,0.888,0.751,IT,True,True,True,True
mule_000960,mule_cust_000960,True,personal_current,30,1711.06,14533.9,23,18,41,4918.14,1342.49,8.04,0.811,0.617,NL,True,False,True,True
mule_000961,mule_cust_000961,True,personal_current,7,1335.43,14836.94,24,45,69,353.9,2813.55,15.74,0.804,0.827,UK,True,True,False,True
mule_000962,mule_cust_000962,True,personal_current,2,742.13,10579.92,18,41,59,4173.98,1815.29,13.84,0.88,0.672,UK,True,True,False,True
mule_000963,mule_cust_000963,True,personal_current,60,1426.34,19721.24,29,36,65,1837.29,2505.94,15.13,0.858,0.739,CA,False,True,True,True
mule_000964,mule_cust_000964,True,personal_current,2,536.36,14375.29,11,53,64,3410.98,3399.49,18.74,0.94,0.603,BE,True,True,True,True
mule_000965,mule_cust_000965,True,personal_current,7,1465.29,5228.2,22,16,38,4264.56,2763.22,15.23,0.948,0.67,AU,True,True,True,True
mule_000966,mule_cust_000966,True,personal_current,4,559.18,5217.06,39,38,77,3315.64,2617.16,13.3,0.708,0.741,ES,True,True,True,True
mule_000967,mule_cust_000967,True,personal_current,3,1437.38,16697.28,36,39,75,4256.39,2239.1,7.66,0.819,0.748,US,True,False,True,True
mule_000968,mule_cust_000968,True,personal_current,5,886.49,10493.62,44,31,75,829.38,2130.83,17.16,0.907,0.723,CA,True,True,True,True
mule_000969,mule_cust_000969,True,personal_current,1,1511.65,11069.09,11,22,33,2396.63,2407.17,7.1,0.828,0.673,UK,True,False,False,True
mule_000970,mule_cust_000970,True,personal_current,1,1643.98,11411.63,49,52,101,3692.45,3105.03,12.06,0.797,0.713,AU,True,True,True,True
mule_000971,mule_cust_000971,True,personal_current,5,1773.7,18120.53,40,39,79,853.92,2892.24,9.52,0.705,0.867,UK,True,False,False,True
mule_000972,mule_cust_000972,True,personal_current,30,1576.15,16439.8,28,37,65,1324.13,2417.51,7.58,0.776,0.696,UK,True,False,False,True
mule_000973,mule_cust_000973,True,personal_current,2,1682.83,7507.94,33,35,68,2625.09,3852.75,15.21,0.924,0.867,NL,True,True,True,True
mule_000974,mule_cust_000974,True,personal_current,10,1253.45,7494.68,38,29,67,3458.94,3304.17,19.48,0.765,0.606,CA,True,True,True,True
mule_000975,mule_cust_000975,True,personal_current,10,1685.61,7906.08,29,35,64,1786.88,3893.22,12.11,0.9,0.774,DE,True,True,True,True
mule_000976,mule_cust_000976,True,personal_current,3,1747.12,9118.58,38,45,83,2482.53,1534.06,9.0,0.942,0.648,FR,True,False,True,True
mule_000977,mule_cust_000977,True,personal_current,60,529.85,15485.41,42,38,80,394.34,1902.57,19.03,0.703,0.776,CA,False,True,True,True
mule_000978,mule_cust_000978,True,personal_current,21,626.0,15222.89,16,30,46,3411.58,4249.16,17.35,0.71,0.741,US,True,True,True,True
mule_000979,mule_cust_000979,True,personal_current,3,1177.01,10762.91,28,19,47,3651.36,2310.95,5.62,0.846,0.615,AU,True,False,True,True
mule_000980,mule_cust_000980,True,personal_current,14,1377.49,19955.33,26,40,66,4178.86,624.15,6.62,0.807,0.63,AU,True,False,True,True
mule_000981,mule_cust_000981,True,personal_current,1,1283.56,5108.3,22,26,48,1899.29,3720.96,16.74,0.836,0.646,UK,True,True,False,True
mule_000982,mule_cust_000982,True,personal_current,10,1709.12,9188.98,39,20,59,572.63,3253.56,5.05,0.712,0.601,AU,True,False,True,True
mule_000983,mule_cust_000983,True,personal_current,4,946.32,18690.52,49,57,106,2250.11,2562.92,6.21,0.898,0.727,FR,True,False,True,True
mule_000984,mule_cust_000984,True,personal_current,2,1133.72,16798.23,48,40,88,2187.53,1162.38,12.37,0.918,0.814,CA,True,True,True,True
mule_000985,mule_cust_000985,True,personal_current,1,1540.99,7496.21,34,28,62,2201.83,1674.55,17.88,0.732,0.77,UK,True,True,False,True
mule_000986,mule_cust_000986,True,personal_current,10,1857.62,11519.11,33,28,61,4651.63,2416.31,12.31,0.845,0.807,UK,True,True,False,True
mule_000987,mule_cust_000987,True,personal_current,14,1153.26,6085.23,47,40,87,3893.1,831.69,16.12,0.85,0.617,DE,True,True,True,True
mule_000988,mule_cust_000988,True,personal_current,3,995.57,11721.13,37,28,65,1823.77,3665.14,6.87,0.943,0.766,UK,True,False,False,True
mule_000989,mule_cust_000989,True,personal_current,1,1387.26,14494.99,11,43,54,1366.41,3610.26,5.74,0.914,0.797,US,True,False,True,True
mule_000990,mule_cust_000990,True,personal_current,3,528.87,17378.22,30,35,65,1685.8,2625.62,8.69,0.824,0.843,US,True,False,True,True
mule_000991,mule_cust_000991,True,personal_current,45,1771.25,9995.59,33,54,87,2612.67,2289.38,7.58,0.77,0.648,UK,False,False,False,True
mule_000992,mule_cust_000992,True,personal_current,60,729.67,9039.06,31,57,88,3128.86,819.79,16.91,0.896,0.671,UK,False,True,False,True
mule_000993,mule_cust_000993,True,personal_current,30,1738.51,15466.96,35,37,72,2207.67,2582.96,7.81,0.812,0.78,US,True,False,True,True
mule_000994,mule_cust_000994,True,personal_current,14,1760.67,9854.14,48,18,66,4221.1,814.46,6.24,0.86,0.742,IT,True,False,True,True
mule_000995,mule_cust_000995,True,personal_current,3,930.73,12511.02,45,53,98,4149.2,4200.11,14.35,0.786,0.646,UK,True,True,False,True
mule_000996,mule_cust_000996,True,personal_current,2,1420.29,19175.56,24,39,63,204.91,2760.79,9.26,0.92,0.698,UK,True,False,False,True
mule_000997,mule_cust_000997,True,personal_current,2,717.28,13722.96,18,27,45,2412.67,239.14,5.25,0.83,0.809,ES,True,False,True,True
mule_000998,mule_cust_000998,True,personal_current,2,654.89,5781.32,23,33,56,1200.13,2158.7,18.66,0.782,0.75,NL,True,True,True,True
mule_000999,mule_cust_000999,True,personal_current,10,1621.61,8785.01,14,44,58,3111.32,601.23,17.54,0.904,0.76,UK,True,True,False,True
